id,title,artists,releasename,releaseyear,releaseurl,cd,track,volume,spotify_id
4812,Lost On You,L.P.,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,1,18,95,2LIh4uzqq9cXMPzzmcToHl
4813,Hold On,"Olsson,Mapei",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,1,19,95,5vjLSffimiIP26QG5WcN2K
4814,Side To Side,"Ariana Grande,Nicki Minaj",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,1,20,95,43bCmCI0nSgcT7QdMXY6LV
4815,You Don't Know Love,Olly Murs,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,1,21,95,3gnHm6E1NkMJUJr0mbRiBS
4816,The Sound Of Silence,Disturbed,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,1,22,95,1Cj2vqUwlJVG27gJrun92y
4817,Let Me Love You,"DJ Snake,Justin Bieber",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,1,95,0lYBSQXN6rCTvUZvg9S0lU
4818,Bonfire,"Felix Jaehn,Alma (27)",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,2,95,25ypHCQpDX2nrDFly7eZLZ
4819,Don't You Know,"Kungs,Jamie N Commons",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,3,95,0jecTSpHjOy5CyqEdfod5c
4820,Cold Water,"Major Lazer,Justin Bieber,MØ",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,4,95,7zsXy7vlHdItvUSH8EwQss
4821,In The Name Of Love,"Martin Garrix,Bebe Rexha",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,5,95,23L5CiUhw2jV1OIMwthR3S
4822,Cool Girl,Tove Lo,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,6,95,3tJ4y2Zqx6gM9xOAuFfsSF
4823,Capsize,"FRENSHIP,Emily Warren",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,7,95,2XMTqoHHSH0lvuXrvIEdco
4824,Chöre,Mark Forster,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,8,95,7xdHw4C522RbsxHL9KD9L6
4825,Scheissmelodie (Madizin Single Mix),Kerstin Ott,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,9,95,32yZa2GcLGyj4yzmeLXnzE
4826,Living,"Bakermat,Alex Clare",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,10,95,2kx5sQgmjYug0GiDh1a4sU
4827,Let Me Hold You (Turn Me On),"Cheat Codes,Dante Klein",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,11,95,3aLWuWKHaTV4Ok7LKvXRYn
4828,I'm In Love With The Coco,HitImpulse,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,12,95,7sU6BDmS1qwb78OpUMARPb
4829,Make Me...,"Britney Spears,G-Eazy",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,13,95,7yfg0Eer6UZZt5tZ1XdsWz
4830,Somewhere New,"Klingande,M-22",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,14,95,0XdMaSEjQvMM4HKN6Ch8zw
4831,Tuesday,"Burak Yeter,Danelle Sandoval",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,15,95,64sn7wgJfeQKY3Jisnl59w
4832,Alarm,Anne-Marie,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,16,95,5WucYTHmRuekNlKJ3VPJsN
4833,Let Me Know,No Wyld,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,17,95,3wwo0bJvDSorOpNfzEkfXx
4834,See You,Lions Head,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,18,95,7KA4W4McWYRpgf0fWsJZWB
4835,Find You,"Topic,Jake Reese",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,19,95,4BycRneKmOs6MhYG9THsuX
4836,Ain't Giving Up,"Craig David,Sigala",Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,20,95,3mkJigBxWd5DJUsRuwHG3f
4837,Lose Control,Matt Simons,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,21,95,7CHi4DtfK4heMlQaudCuHK
4838,Final Song,MØ,Bravo Hits 95,2016,https://api.discogs.com/releases/9201465,2,22,95,4qqArAiTPueDxIp7cf87h7
4839,No Lie,"Sean Paul,Dua Lipa",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,1,96,48QmG1dfvMuYLxMPt7KSRA
4840,Rockabye,"Clean Bandit,Anne-Marie,Sean Paul",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,2,96,5knuzwU65gJK7IF5yJsuaW
4841,Alone,Alan Walker,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,3,96,5ie5OPdaP9fivYaKcjwKF1
4842,The Mack,"Nevada,Mark Morrison,Fetty Wap",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,4,96,2fUZ3aMp8amSaV0mp8s6rQ
4843,Solo Dance,Martin Jensen,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,5,96,3R6dPfF2yBO8mHySW1XDAa
4844,Bad Ideas,Alle Farben,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,6,96,41K8qlXVHE5cDv7eifdk4G
4845,Shed A Light,"Robin Schulz,David Guetta,Cheat Codes",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,7,96,4NF0CxaEKv61crDF5sVsCJ
4846,Call On Me (Ryan Riback Remix),Starley,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,8,96,2L6orAlH8tBhiFTumIfMyF
4847,Feel,"Mahmut Orhan,Sena Sener",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,9,96,0d28khcov6AiegSCpG5TuT
4848,Baby,Bakermat,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,10,96,0TyFl7y2tIIpL46G4vJarb
4849,Don't Wanna Know,Maroon 5,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,11,96,1nueTG77MzNkJTKQ0ZdGzT
4850,Places,"Martin Solveig,Ina Wroldsen",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,12,96,0wfnEetPwlLHmnzhRXvPuk
4851,Just Hold On,"Steve Aoki,Louis Tomlinson",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,13,96,4KfjBdFvwtzwROuZiQaHjj
4852,I Feel So Bad,"Kungs,Ephemerals",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,14,96,6SqX9J8tXk7rXaspk7GWX1
4853,You Don't Know Me,"Jax Jones,Raye",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,15,96,6mSL6E1oxowyr3qknFAHTm
4854,Cigarette,"PenThoX,Madcon,Julimar Santos",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,16,96,6QeYSvYqYUsfBzsApbjDHO
4855,Hear Me Now,"Alok,Bruno Martini,Zeeba",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,17,96,39cmB3ZoTOLwOTq7tMNqKa
4856,Your Soul (Holding Out),"Rhodes,Felix Jaehn",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,18,96,6LBEwDItwCBb7fbmlsmApd
4857,Cocoon,Milky Chance,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,19,96,6acDlNeA06MCVCzsTVGr9V
4858,Starboy,"The Weeknd,Daft Punk",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,20,96,7MXVkk9YMctZqd1Srtv4MB
4859,Karma,Mike Singer,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,21,96,7KokYm8cMIXCsGVmUvKtqf
4860,Would I Lie To You (Radio Edit),"David Guetta,Cedric Gervais,Chris Willis",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,22,96,4PdJSsESm34djLfBde9Pr2
4861,Paris,The Chainsmokers,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,1,23,96,6tO5bxNnMuh1c3cziSpecA
4862,Never Give Up,Sia,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,1,96,1ssmjAYSU5PbmsjLq5yrNH
4863,Way Down We Go,Kaleo,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,2,96,0y1QJc3SJVPKJ1OvFmFqe6
4864,Skin,Rag'n'Bone Man,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,3,96,3B3eOgLJSqPEA0RfboIQVM
4865,Loin (Pilule Violette),"Maitre Gims,Dany Synthé",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,4,96,3up1uPuvL5vkfJ6aOeSRtD
4866,Scared To Be Lonely,"Martin Garrix,Dua Lipa",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,5,96,3ebXMykcMXOcLeJ9xZ17XH
4867,Now And Later,Sage The Gemini,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,6,96,08WPvDEsHvTFuB9w8tC2OS
4868,Handclap,Fitz And The Tantrums,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,7,96,4qRaZYiaOsSvWC7VgcxrI0
4869,So Schön Kaputt,SDP,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,8,96,7JaAUEJf5RmLH7YNidgGIa
4870,Chantaje,"Shakira,Maluma",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,9,96,6mICuAdrwEjh6Y6lroV2Kg
4871,No Roots,Alice Merton,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,10,96,4CdfFYzaAJ0y0beKzmgJSn
4872,Black Beatles,"Rae Sremmurd,Gucci Mane",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,11,96,6fujklziTHa8uoM5OQSfIo
4873,Wenn Sie Tanzt,Max Giesinger,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,12,96,4mMYmlFkmrDStcSSpBKAE7
4874,Love Me Now,John Legend,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,13,96,6nxQdXa1uAL0rY72wPZu89
4875,Let's Hurt Tonight,OneRepublic,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,14,96,05sCp83gcMm1iecYydKJS3
4876,Dancing On My Own,Calum Scott,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,15,96,2BOqDYLOJBiMOXShCV1neZ
4877,Irgendwas,"Yvonne Catterfeld,Bengio",Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,16,96,30nEKZA6VGbt68gVZBvWto
4878,Dream On,Amy MacDonald,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,17,96,1xsYj84j7hUDDnTTerGWlH
4879,24K Magic,Bruno Mars,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,18,96,6b8Be6ljOzmkOmFslEb23P
4880,Lot To Learn,Luke Christopher,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,19,96,3TRFq09DUgYj1mug6RRqJW
4881,Leichtsinn,Tim Bendzko,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,20,96,5ek0O3TXqo2FX8ZUAhvt61
4882,Feuerwerk,Wincent Weiss,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,21,96,5toMpskhrnl8ByNg0zlB5F
4883,Love My Life,Robbie Williams,Bravo Hits 96,2017,https://api.discogs.com/releases/9880294,2,22,96,1YW369EbVyjpeLE3YbsjKQ
4884,Chained To The Rhythm  ,"Katy Perry,Skip Marley",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,1,97,7qvxFz3JodM0A7xEM7k3YD
4885,Castle On The Hill  ,Ed Sheeran,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,2,97,7ft6bNvRYsxHw0GOhY3aa6
4886,Chasing Highs,Alma (27),Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,3,97,6CSr11bPiFYJUzYo7vWiIw
4887,Stay,"Zedd,Alessia Cara",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,4,97,789CxjEOtO76BVD1A9yJQH
4888,It Ain't Me,"Kygo,Selena Gomez",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,5,97,610z3fv4hqlH5eff9yBJTN
4889,Tuesday (Radio Edit),"Burak Yeter,Danelle Sandoval",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,6,97,4XhavSmELtvz1qL4xtU3HP
4890,Something Just Like This,"The Chainsmokers,Coldplay",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,7,97,6RUKPb4LETWmmr3iAEQktW
4891,Be Mine,Ofenbach,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,8,97,2obd4xYbCzz5mj6PMED9RR
4892,Slide,"Calvin Harris,Frank Ocean,Migos",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,9,97,0nnwn7LWHCAu09jfuH1xTA
4893,Swalla,"Jason Derulo,Nicki Minaj,Ty$",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,10,97,3ScZzwcD3J0Cc7Sdc99bOU
4894,I Love You,"Axwell Λ Ingrosso,Kid Ink",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,11,97,4SqWKzw0CbA05TGszDgMlc
4895,Cloud 9,Jamiroquai,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,12,97,6vFsBXYczYsP0H3lgunZOm
4896,Ohne Dich (Radio Version),Anstandslos & Durchgeknallt,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,13,97,05KqbSDSgjD1Jboqr7HTIB
4897,Tied Up,"The Magician,Julian Perretta",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,14,97,2YYvZyVDx0GxkoAYyHyV24
4898,Show You Love,"Kato (13),Sigala,Hailee Steinfeld",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,15,97,4govmU9nWC17G8WRIkhEFh
4899,Ciao Adios,Anne-Marie,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,16,97,4KvXpTxNcKq9i0tYznw8E9
4900,Steady 1234,"DJ Vice,Jasmine Thompson,Skizzy Mars",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,17,97,6Z6quH5WcwOkmgGPGrGUPL
4901,Cake,"Flo Rida,99 Percent",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,18,97,5H3TCfiw0CQTX1XU7A9TXM
4902,Lights Out (Too Drunk),"DJ Katch,Hayley Williams",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,19,97,5Oh3cW5gnEEKPsHb1WrVWm
4903,Everyday,"Ariana Grande,Future",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,20,97,2N3U8uTYhjX2KwGT0pf5x0
4904,Meine Posse,"Beginner,Samy Deluxe",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,21,97,4GwahM79iwk0EvUok9XKiE
4905,Aliens,"Marteria,Teutilla",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,22,97,4XBDGFxecM5Y3KZFF0iufe
4906,Mask Off,Future,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,1,23,97,0VgkVdmE4gld66l8iyGjgx
4907,Despacito,"Luis Fonsi,Daddy Yankee",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,1,97,6habFhsOp2NvshLv26DqMb
4908,Animal (Radio Edit),Alvaro Soler,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,2,97,65G7XDGcybJiGywSCXJiL5
4909,Cold,"Maroon 5,Future",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,3,97,6zSpb8dQRaw0M1dK8PBwQz
4910,Green Light,Lorde,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,4,97,6ie2Bw3xLj2JcGowOlcMhb
4911,Believer,Imagine Dragons,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,5,97,0pqnGHJpmpxLKifKRmU6WP
4912,Legendary,Welshly Arms,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,6,97,2otVC3BB5KkJNNySWdsDlj
4913,Weak,AJR,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,7,97,5DZwnLxHjWTZaz9jOpRhxb
4914,All Time Low (New Mix),Jon Bellion,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,8,97,46izUddrIpzJAYJxsM6SDp
4915,September Song,JP Cooper,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,9,97,0zbzrhfVS9S2TszW3wLQZ7
4916,Blossom,Milky Chance,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,10,97,5yILnxcnDsMtZL5JK7Cbxi
4917,Don't Kill My Vibe,Sigrid,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,11,97,0xpBYYt76PiqPJ5bQTWUhu
4918,Breathe,Astrid S,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,12,97,2ctvdKmETyOzPb2GiJJT53
4919,I Feel It Coming,"The Weeknd,Daft Punk",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,13,97,4sijPipbc8jGXirLEUx3M2
4920,Issues,Julia Michaels,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,14,97,7vu0JkJh0ldukEYbTVcqd0
4921,Down,Marian Hill,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,15,97,6cmm1LMvZdB5zsCwX5BjqE
4922,Run Up,"Major Lazer,PARTYNEXTDOOR,Nicki Minaj",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,16,97,7oDUCu36rMex65tc03C8er
4923,That's What I Like,Bruno Mars,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,17,97,0KKkJNfGyhkQ5aFogxQAPU
4924,Heavy,"Linkin Park,Kiiara",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,18,97,2gJj6WtAxXjApMs3PXsCeX
4925,Bartender,James Blunt,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,19,97,1RGIjMFMgJxkZHMDXVYzOJ
4926,Kreise,Johannes Oerding,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,20,97,7a8DaXlSo8viHHuLNRlx9i
4927,Wenn Du Liebst (Radio Edit),"Clueso,Kat Frankie",Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,21,97,3NgkW8MHNC10nStHuznhxh
4928,Ist Da Jemand,Adel Tawil,Bravo Hits 97,2017,https://api.discogs.com/releases/10218040,2,22,97,5JOWt9Yhx9JjUJpttz1Uxp
4929,Thunder,Imagine Dragons,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,1,98,1zB4vmk8tFRmM9UULNzbLB
4930,Don't Matter Now,George Ezra,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,2,98,0SQN1rxWySXy2K2imvcpTr
4931,There's Nothing Holdin' Me Back,Shawn Mendes,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,3,98,7JJmb5XwzOO8jgpou264Ml
4932,Road To Rome,Baba Shrimps,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,4,98,4U6BlUjWIkpQyLUikMqc7A
4933,Unforgettable,"French Montana,Swae Lee",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,5,98,3B54sVLJ402zGa6Xm4YGNe
4934,Unendlichkeit,Cro,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,6,98,3bV0ZqfzR3QYgWU2QivjQm
4935,Sowieso,Mark Forster,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,7,98,1CLljfgtXG6ODaJONSMkwQ
4936,Lambo Diabolo GT,"Capo,Nimo",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,8,98,3TMW1GOB1lsmvf8er2dE8g
4937,Malibu,Miley Cyrus,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,9,98,1UZOjK1BwmwWU14Erba9CZ
4938,Thank You Pain,Seven (28),Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,10,98,0DNqmTzg21AVqL4WFDZ9OT
4939,Ultra Love,Marlon Roudette,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,11,98,3rB7Zs5Tm3h7OCrTH1SwvJ
4940,Bad Liar,Selena Gomez,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,12,98,2RSHsoi04658QL5xgQVov3
4941,Perfect Places,Lorde,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,13,98,7ARveOiD31w2Nq0n5FsSf8
4942,Humble,Kendrick Lamar,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,14,98,7KXjTSCq5nL1LoYtL7XAwS
4943,Honest,The Chainsmokers,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,15,98,58k32my5lKofeZRtIvBDg9
4944,No Vacancy,OneRepublic,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,16,98,3pVs5Zehts89WLyBPiYfxG
4945,Lost To Be Found,Pegasus (21),Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,17,98,3m8xUJPXxPfjxmvzvcxoRk
4946,Golden Age,Michael Patrick Kelly,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,18,98,5kFeCFpKkO8xZPOBIrYKOl
4947,Slow Hands,Niall Horan,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,19,98,2cOUlop2ZakjOKe4WinesN
4948,Wannsee,Die Toten Hosen,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,20,98,5KSzv6Ho2Xw1k61SpM3l5n
4949,Nur Ein Herzschlag Entfernt,Wincent Weiss,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,21,98,1Dw85LyiGyx9mbCUh7euud
4950,As You Are,Rag'n'Bone Man,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,22,98,3H3qBumaYj67PT3aMEBvAP
4951,Galway Girl,Ed Sheeran,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,1,23,98,24teurl6yquvR2k2nhIsPp
4952,OK,"Robin Schulz,James Blunt",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,1,98,0OWhKvvsHptt6vnnNUSM9a
4953,Mama,"Jonas Blue,William Singe",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,2,98,2mXsZsJBThTaJXbNcg5QD4
4954,Strip That Down,"Liam Payne,Quavo",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,3,98,4Ro98RCK90oHqqSZUnTFq5
4955,More Than You Know,Axwell Λ Ingrosso,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,4,98,6h5PAsRni4IRlxWr6uDPTP
4956,Burden Down,Micar,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,5,98,62Ns3n7rgA4pVfpoNDlD4a
4957,Blau,"Amanda Murray,Sido",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,6,98,2rxQMGVafnNaRaXlRMWPde
4958,Ovaloud,"Gentleman,Sean Paul",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,7,98,6DKtrb6gmeyTYXPALvAPFY
4959,Heute Mit Mir,Nimo,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,8,98,7fUWZUNj5qbEuoL6K9947g
4960,Nice Girl 2.0,Ufo361,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,9,98,2BK4G9zNyTtcPPht84KCkh
4961,Hot2Touch,"Felix Jaehn,Hight,Alex Aiono",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,10,98,7tr29teOAb154EAjwvikqR
4962,On My Mind,Disciples,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,11,98,3LF7VovdkYXsB4Lz6hBV78
4963,Little Hollywood,"Alle Farben,Janieck Devy",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,12,98,1f3flfdU4VDM2OBDD2FMia
4964,Crying In The Club,Camila Cabello,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,13,98,1SJtlNRJDeYHioymcvsqev
4965,Instruction,"Jax Jones,Demi Lovato,Stefflon Don",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,14,98,06VsoIC668pU516T6qrgkJ
4966,Wohin Willst Du,"Gestört aber GeiL,Lea (23)",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,15,98,51WUacrCkukxCgym463uNN
4967,First Time,"Kygo,Ellie Goulding",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,16,98,4s9eMbBfWUDtBEFHC7sNp7
4968,There For You,"Martin Garrix,Troye Sivan",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,17,98,6jA8HL9i4QGzsj6fjoxp8Y
4969,All Stars,"Martin Solveig,Alma (27)",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,18,98,4Inc8AkgrMinJkUTwgR8JX
4970,2U,"David Guetta,Justin Bieber",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,19,98,762UXiwEHYY97VL45sAUPR
4971,Got A Little Drunk,Madcon,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,20,98,4qQmMaVgHqTCLOz7uhZz6l
4972,Symphony,"Clean Bandit,Zara Larsson",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,21,98,51TG9W3y9qyO8BY5RXKgnZ
4973,Herzbeben,Helene Fischer,Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,22,98,5mWceciQV51RPCBQCLAm3U
4974,Summer Days,"Milow,Sebastián Yatra",Bravo Hits 98,2017,https://api.discogs.com/releases/10744470,2,23,98,7Feaw9WAEREY0DUOSXJLOM
4975,What About Us,P!NK,Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,1,99,0Qh38w01QRXK6KHIv0e3hb
4976,Senorita,"Kay One,Pietro Lombardi",Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,2,99,6v3KW9xbzN5yKLt9YKDYA2
4977,Mi Gente,"J. Balvin,Willy William",Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,3,99,4ipnJyDU3Lq15qBAYNqlqK
4978,Versace On The Floor,"Bruno Mars,David Guetta",Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,4,99,4ueHniayofvTyQoxXbcko5
4979,If I'm Lucky,Jason Derulo,Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,5,99,6fEonsnOM8IiqFDuiqukMc
4980,New Rules,Dua Lipa,Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,6,99,0jQtl1HYLVBcIAL3pS1wLN
4981,I Believe I'm Fine,"Robin Schulz,Hugel",Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,7,99,2i3WO0WkrlnrA1I4GdUmxh
4982,Without You,"Avicii,Sandro Cavazza",Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,8,99,1KMkcUvF7m3SDChDOa7i5L
4983,Feel Good,"Felix Jaehn,Mike Williams (34)",Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,9,99,0d28khcov6AiegSCpG5TuT
4984,Feels (Dirty Version),"Calvin Harris,Pharrell Williams,Katy Perry,Big Sean",Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,10,99,1qznFV1DG9t7qEh7i0rOji
4985,Devil In Me,"Purple Disco Machine,Joe Killington,Duane Harden",Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,11,99,2bDXmdP23tCK9uj8e2o3ya
4986,Wait,"Martin Jensen,Loote",Bravo Hits 99,2017,https://api.discogs.com/releases/11064874,1,12,99,59nOXPmaKlBfGMDeOVGrIK
